File mappings for integration of Perl 5.6.1 into Solaris 9,,,,,,,,,
"Version 6, 30/05/2001",,,,,,,,,
,,,,,,,,,
./ext/SDBM_File/,Makefile,X,,X,delete,
./ext/SDBM_File/,Makefile.PL,X,distrib,X,distrib,
./ext/SDBM_File/,SDBM_File.bs,X,,X,delete,
./ext/SDBM_File/,SDBM_File.c,X,,X,delete,
./ext/SDBM_File/,SDBM_File.pm,X,distrib,X,distrib,
./ext/SDBM_File/,SDBM_File.xs,X,distrib,X,distrib,
./ext/SDBM_File/,pm_to_blib,X,,X,delete,
./ext/SDBM_File/,typemap,X,distrib,X,distrib
./ext/SDBM_File/sdbm/,CHANGES,X,distrib,X,delete
./ext/SDBM_File/sdbm/,COMPARE,X,distrib,X,delete
./ext/SDBM_File/sdbm/,Makefile,X,,X,delete
./ext/SDBM_File/sdbm/,Makefile.PL,X,distrib,X,distrib
./ext/SDBM_File/sdbm/,README,X,distrib,X,delete
./ext/SDBM_File/sdbm/,README.too,X,distrib,X,delete
./ext/SDBM_File/sdbm/,biblio,X,distrib,X,delete
./ext/SDBM_File/sdbm/,dba.c,X,distrib,X,delete
./ext/SDBM_File/sdbm/,dbd.c,X,distrib,X,delete
./ext/SDBM_File/sdbm/,dbe.1,X,distrib,X,delete
./ext/SDBM_File/sdbm/,dbe.c,X,distrib,X,delete
./ext/SDBM_File/sdbm/,dbm.c,X,distrib,X,delete
./ext/SDBM_File/sdbm/,dbm.h,X,distrib,X,delete
./ext/SDBM_File/sdbm/,dbu.c,X,distrib,X,delete
./ext/SDBM_File/sdbm/,grind,X,,X,delete
./ext/SDBM_File/sdbm/,hash.c,X,distrib,X,distrib
./ext/SDBM_File/sdbm/,linux.patches,X,distrib,X,delete
./ext/SDBM_File/sdbm/,makefile.sdbm,X,distrib,X,delete
./ext/SDBM_File/sdbm/,pair.c,X,distrib,X,distrib
./ext/SDBM_File/sdbm/,pair.h,X,distrib,X,distrib
./ext/SDBM_File/sdbm/,readme.ms,X,,X,delete
./ext/SDBM_File/sdbm/,sdbm.3,X,distrib,X,delete
./ext/SDBM_File/sdbm/,sdbm.c,X,distrib,X,distrib
./ext/SDBM_File/sdbm/,sdbm.h,X,distrib,X,distrib
./ext/SDBM_File/sdbm/,tune.h,X,distrib,X,distrib
./ext/SDBM_File/sdbm/,util.c,X,distrib,X,delete
./ext/Socket/,Makefile,X,,X,delete
./ext/Socket/,Makefile.PL,X,distrib,X,distrib
./ext/Socket/,Socket.bs,X,,X,delete
./ext/Socket/,Socket.c,X,,X,delete
./ext/Socket/,Socket.pm,X,distrib,X,distrib
./ext/Socket/,Socket.xs,X,distrib,X,distrib,
./ext/Socket/,pm_to_blib,X,,X,delete,
./ext/Sys/Hostname/,Hostname.bs,,,X,delete,X
./ext/Sys/Hostname/,Hostname.c,,,X,delete,X
./ext/Sys/Hostname/,Hostname.pm,,,X,distrib,X
./ext/Sys/Hostname/,Hostname.xs,,,X,distrib,X
./ext/Sys/Hostname/,Makefile,,,X,delete,X
./ext/Sys/Hostname/,Makefile.PL,,,X,distrib,X
./ext/Sys/Hostname/,pm_to_blib,,,X,delete,X
./ext/Sys/Syslog/,Makefile,,,X,delete,X
./ext/Sys/Syslog/,Makefile.PL,,,X,distrib,X
./ext/Sys/Syslog/,Syslog.bs,,,X,delete,X
./ext/Sys/Syslog/,Syslog.c,,,X,delete,X
./ext/Sys/Syslog/,Syslog.pm,,,X,distrib,X
./ext/Sys/Syslog/,Syslog.xs,,,X,distrib,X
./ext/Sys/Syslog/,pm_to_blib,,,X,delete,X
./ext/Thread/,Makefile.PL,X,distrib,X,delete
./ext/Thread/,Notes,X,distrib,X,delete
./ext/Thread/,README,X,distrib,X,delete
./ext/Thread/,Thread.pm,X,distrib,X,delete
./ext/Thread/,Thread.xs,X,distrib,X,delete
./ext/Thread/,create.t,X,distrib,X,delete
./ext/Thread/,die.t,X,distrib,X,delete
./ext/Thread/,die2.t,X,distrib,X,delete
./ext/Thread/,io.t,X,distrib,X,delete
./ext/Thread/,join.t,X,distrib,X,delete
./ext/Thread/,join2.t,X,distrib,X,delete
./ext/Thread/,list.t,X,distrib,X,delete
./ext/Thread/,lock.t,X,distrib,X,delete
./ext/Thread/,queue.t,X,distrib,X,delete
./ext/Thread/,specific.t,X,distrib,X,delete
./ext/Thread/,sync.t,X,distrib,X,delete
./ext/Thread/,sync2.t,X,distrib,X,delete
./ext/Thread/,typemap,X,distrib,X,delete
./ext/Thread/,unsync.t,X,distrib,X,delete
./ext/Thread/,unsync2.t,X,distrib,X,delete
./ext/Thread/,unsync3.t,X,distrib,X,delete
./ext/Thread/,unsync4.t,X,distrib,X,delete
./ext/Thread/Thread/,Queue.pm,X,distrib,X,delete
./ext/Thread/Thread/,Semaphore.pm,X,distrib,X,delete
./ext/Thread/Thread/,Signal.pm,X,distrib,X,delete
./ext/Thread/Thread/,Specific.pm,X,distrib,X,delete
./ext/attrs/,Makefile,X,,X,delete
./ext/attrs/,Makefile.PL,X,distrib,X,distrib
./ext/attrs/,attrs.bs,X,,X,delete
./ext/attrs/,attrs.c,X,,X,delete
./ext/attrs/,attrs.pm,X,distrib,X,distrib
./ext/attrs/,attrs.xs,X,distrib,X,distrib
./ext/attrs/,pm_to_blib,X,,X,delete,
./ext/re/,Makefile,X,distrib,X,delete,
./ext/re/,Makefile.PL,X,distrib,X,distrib,
./ext/re/,pm_to_blib,X,,X,delete,
./ext/re/,re.bs,X,,X,delete,
./ext/re/,re.c,X,,X,delete,
./ext/re/,re.pm,X,distrib,X,distrib,
./ext/re/,re.xs,X,distrib,X,distrib,
./ext/re/,re_comp.c,X,,X,delete,
./ext/re/,re_exec.c,X,,X,delete,
./ext/re/hints/,aix.pl,,,X,delete,X
./ext/re/hints/,mpeix.pl,X,distrib,X,delete,
./ext/util/,make_ext,X,distrib,X,distrib,
./ext/util/,mkbootstrap,X,distrib,X,distrib,
./h2pl/,README,X,,X,delete,
./h2pl/,cbreak.pl,X,,X,delete,
./h2pl/,cbreak2.pl,X,,X,delete
./h2pl/,getioctlsizes,X,,X,delete
./h2pl/,mksizes,X,,X,delete
./h2pl/,mkvars,X,,X,delete
./h2pl/,tcbreak,X,,X,delete
./h2pl/,tcbreak2,X,,X,delete
./h2pl/eg/,sizeof.ph,X,,X,delete
./h2pl/eg/,sysexits.pl,X,,X,delete
./h2pl/eg/sys/,errno.pl,X,,X,delete
./h2pl/eg/sys/,ioctl.pl,X,,X,delete
./hints/,3b1.sh,X,,X,delete
./hints/,3b1cc,X,,X,delete
./hints/,README.hints,X,distrib,X,distrib
./hints/,aix.sh,X,,X,delete
./hints/,altos486.sh,X,,X,delete
./hints/,amigaos.sh,X,,X,delete
./hints/,apollo.sh,X,,X,delete,
./hints/,aux_3.sh,X,,X,delete,
./hints/,beos.sh,X,,X,delete,
./hints/,broken-db.msg,X,,X,delete,
./hints/,bsdos.sh,X,,X,delete,
./hints/,convexos.sh,X,,X,delete,
./hints/,cxux.sh,X,,X,delete,
./hints/,cygwin.sh,,,X,delete,X
./hints/,cygwin32.sh,X,,,delete,
./hints/,darwin.sh,,,X,delete,X
./hints/,dcosx.sh,X,,X,delete,
./hints/,dec_osf.sh,X,,X,delete,
./hints/,dgux.sh,X,,X,delete,
./hints/,dos_djgpp.sh,X,,X,delete,
./hints/,dynix.sh,X,,X,delete,
./hints/,dynixptx.sh,X,,X,delete,
./hints/,epix.sh,X,,X,delete
./hints/,esix4.sh,X,,X,delete
./hints/,fps.sh,X,,X,delete
./hints/,freebsd.sh,X,,X,delete
./hints/,genix.sh,X,,X,delete
./hints/,gnu.sh,X,,X,delete
./hints/,greenhills.sh,X,,X,delete
./hints/,hpux.sh,X,,X,delete
./hints/,i386.sh,X,,X,delete
./hints/,irix_4.sh,X,,X,delete
./hints/,irix_5.sh,X,,X,delete
./hints/,irix_6.sh,X,,X,delete
./hints/,irix_6_0.sh,X,,X,delete
./hints/,irix_6_1.sh,X,,X,delete
./hints/,isc.sh,X,,X,delete
./hints/,isc_2.sh,X,,X,delete
./hints/,linux.sh,X,,X,delete,
./hints/,lynxos.sh,X,,X,delete,
./hints/,machten.sh,X,,X,delete,
./hints/,machten_2.sh,X,,X,delete,
./hints/,mint.sh,X,,X,delete,
./hints/,mips.sh,X,,X,delete,
./hints/,mpc.sh,X,,X,delete,
./hints/,mpeix.sh,X,,X,delete,
./hints/,ncr_tower.sh,X,,X,delete,
./hints/,netbsd.sh,X,,X,delete,
./hints/,newsos4.sh,X,,X,delete,
./hints/,next_3.sh,X,,X,delete,
./hints/,next_3_0.sh,X,,X,delete,
./hints/,next_4.sh,X,,X,delete,
./hints/,nonstopux.sh,,,X,delete,X
./hints/,openbsd.sh,X,,X,delete,
./hints/,opus.sh,X,,X,delete,
./hints/,os2.sh,X,,X,delete,
./hints/,os390.sh,X,,X,delete,
./hints/,posix-bc.sh,,,X,delete,X
./hints/,powerux.sh,X,,X,delete,
./hints/,qnx.sh,X,,X,delete,
./hints/,rhapsody.sh,,,X,delete,X
./hints/,sco.sh,X,,X,delete,
./hints/,sco_2_3_0.sh,X,,X,delete,
./hints/,sco_2_3_1.sh,X,,X,delete,
./hints/,sco_2_3_2.sh,X,,X,delete,
./hints/,sco_2_3_3.sh,X,,X,delete,
./hints/,sco_2_3_4.sh,X,,X,delete,
./hints/,solaris_2.sh,X,distrib,X,distrib,
./hints/,stellar.sh,X,,X,delete,
./hints/,sunos_4_0.sh,X,,X,delete,
./hints/,sunos_4_1.sh,X,,X,delete,
./hints/,svr4.sh,X,,X,delete,
./hints/,svr5.sh,,,X,delete,X
./hints/,ti1500.sh,X,,X,delete,
./hints/,titanos.sh,X,,X,delete,
./hints/,ultrix_4.sh,X,,X,delete,
./hints/,umips.sh,X,,X,delete,
./hints/,unicos.sh,X,,X,delete,
./hints/,unicosmk.sh,X,,X,delete,
./hints/,unisysdynix.sh,X,,X,delete,
./hints/,utekv.sh,X,,X,delete,
./hints/,uts.sh,X,,X,delete,
./hints/,uwin.sh,X,,X,delete,
./hints/,vmesa.sh,,,X,delete,X
./i386/,Policy.sh,,arch,,delete,
./i386/,config.h,,arch,,delete,
./i386/,config.sh,,arch,,ignore,
./i386/,installperl,,arch,,ignore,
./i386/,writemain,,arch,,delete,
./jpl,ChangeLog,,,X,delete,X
./jpl/,README,,,X,delete,X
./jpl,README.JUST-JNI,,,X,delete,X
./jpl/,SETVARS.PL,,,X,delete,X
./jpl/,install-jpl,,,X,delete,X
./jpl/JNI/,Changes,,,X,delete,X
./jpl/JNI/,Closer.java,,,X,delete,X
./jpl/JNI/,JNI.pm,,,X,delete,X
./jpl/JNI/,JNI.xs,,,X,delete,X
./jpl/JNI/,JNIConfig,,,X,delete,X
./jpl/JNI/,JNIConfig.Win32,,,X,delete,X
./jpl/JNI/,JNIConfig.kaffe,,,X,delete,X
./jpl/JNI/,JNIConfig.noembed,,,X,delete,X
./jpl/JNI/,JNIConfig.standard,,,X,delete,X
./jpl/JNI/,Makefile.PL,,,X,delete,X
./jpl/JNI/,test.pl,,,X,delete,X
./jpl/JNI/,typemap,,,X,delete,X
./jpl/JNI/,typemap.gcc,,,X,delete,X
./jpl/JNI/,typemap.win32,,,X,delete,X
./jpl/JPL/,AutoLoader.pm,,,X,delete,X
./jpl/JPL/,Class.pm,,,X,delete,X
./jpl/JPL/,Compile.pm,,,X,delete,X
./jpl/JPL/,Makefile.PL,,,X,delete,X
./jpl/JPL_Rolo/,JPL_Rolo.jpl,,,X,delete,X
./jpl/JPL_Rolo/,Makefile.PL,,,X,delete,X
./jpl/JPL_Rolo/,README,,,X,delete,X
./jpl/JPL_Rolo/,cardfile,,,X,delete,X
./jpl/PerlInterpreter/,Makefile.PL,,,X,delete,X
./jpl/PerlInterpreter/,PerlInterpreter.c,,,X,delete,X
./jpl/PerlInterpreter/,PerlInterpreter.h,,,X,delete,X
./jpl/PerlInterpreter/,PerlInterpreter.java,,,X,delete,X
./jpl/Sample/,Makefile.PL,,,X,delete,X
./jpl/Sample/,Sample.jpl,,,X,delete,X
./jpl/Test/,Makefile.PL,,,X,delete,X
./jpl/Test/,Test.jpl,,,X,delete,X
./jpl/bin/,jpl,,,X,delete,X
./jpl/get_jdk/,README,,,X,delete,X
./jpl/get_jdk/,get_jdk.pl,,,X,delete,X
./jpl/get_jdk/,jdk_hosts,,,X,delete,X
./lib/,.exists,X,,X,delete,
./lib/,AnyDBM_File.pm,X,distrib,X,distrib,
./lib/,AutoLoader.pm,X,distrib,X,distrib,
./lib/,AutoSplit.pm,X,distrib,X,distrib,
./lib/,B.pm,X,distrib,X,delete,
./lib/,Benchmark.pm,X,distrib,X,distrib,
./lib/,ByteLoader.pm,,,X,delete,X
./lib/,CGI.pm,X,distrib,X,distrib,
./lib/,CPAN.pm,X,distrib,X,distrib,
./lib/,Carp.pm,X,distrib,X,distrib,
./lib/,Config.pm,X,,X,delete,
./lib/,Cwd.pm,X,distrib,X,distrib,
./lib/,DB.pm,,,X,distrib,X
./lib/,DirHandle.pm,X,distrib,X,distrib,
./lib/,Dumpvalue.pm,X,distrib,X,distrib,
./lib/,DynaLoader.pm,X,,X,delete,
./lib/,English.pm,X,distrib,X,distrib,
./lib/,Env.pm,X,distrib,X,distrib,
./lib/,Errno.pm,X,distrib,X,delete,
./lib/,Exporter.pm,X,distrib,X,distrib,
./lib/,Fatal.pm,X,distrib,X,distrib,
./lib/,Fcntl.pm,X,distrib,X,delete,
./lib/,FileCache.pm,X,distrib,X,distrib
./lib/,FileHandle.pm,X,distrib,X,distrib
./lib/,FindBin.pm,X,distrib,X,distrib
./lib/,IO.pm,X,distrib,X,delete
./lib/,NDBM_File.pm,X,distrib,X,delete
./lib/,O.pm,X,distrib,X,delete
./lib/,ODBM_File.pm,X,distrib,X,delete
./lib/,Opcode.pm,X,distrib,X,delete
./lib/,POSIX.pm,X,distrib,X,delete
./lib/,POSIX.pod,X,,X,delete
./lib/,SDBM_File.pm,X,distrib,X,delete
./lib/,Safe.pm,X,distrib,X,delete
./lib/,SelectSaver.pm,X,distrib,X,distrib
./lib/,SelfLoader.pm,X,distrib,X,distrib
./lib/,Shell.pm,X,distrib,X,distrib
./lib/,Socket.pm,X,distrib,X,delete
./lib/,Symbol.pm,X,distrib,X,distrib,
./lib/,Test.pm,X,distrib,X,distrib,
./lib/,UNIVERSAL.pm,X,distrib,X,distrib,
./lib/,Win32.pod,,,X,delete,X
./lib/,XSLoader.pm,,,X,delete,X
./lib/,abbrev.pl,X,distrib,X,distrib,
./lib/,assert.pl,X,distrib,X,distrib,
./lib/,attributes.pm,,,X,distrib,X
./lib/,attrs.pm,X,distrib,X,delete,
./lib/,autouse.pm,X,distrib,X,distrib,
./lib/,base.pm,X,distrib,X,distrib,
./lib/,bigfloat.pl,X,distrib,X,distrib,
./lib/,bigint.pl,X,distrib,X,distrib,
./lib/,bigrat.pl,X,distrib,X,distrib,
./lib/,blib.pm,X,distrib,X,distrib,
./lib/,bytes.pm,,,X,distrib,X
./lib/,bytes_heavy.pl,,,X,distrib,X
./lib/,cacheout.pl,X,distrib,X,distrib,
./lib/,charnames.pm,,,X,distrib,X
./lib/,chat2.pl,X,distrib,X,distrib,
./lib/,complete.pl,X,distrib,X,distrib,
./lib/,constant.pm,X,distrib,X,distrib,
./lib/,ctime.pl,X,distrib,X,distrib,
./lib/,diagnostics.pm,X,distrib,X,distrib,
./lib/,dotsh.pl,X,distrib,X,distrib,
./lib/,dumpvar.pl,X,distrib,X,distrib,
./lib/,exceptions.pl,X,distrib,X,distrib,
./lib/,fastcwd.pl,X,distrib,X,distrib,
./lib/,fields.pm,X,distrib,X,distrib,
./lib/,filetest.pm,,,X,distrib,X
./lib/,find.pl,X,distrib,X,distrib,
./lib/,finddepth.pl,X,distrib,X,distrib,
./lib/,flush.pl,X,distrib,X,distrib,
./lib/,ftp.pl,X,distrib,X,distrib,
./lib/,getcwd.pl,X,distrib,X,distrib,
./lib/,getopt.pl,X,distrib,X,distrib,
./lib/,getopts.pl,X,distrib,X,distrib,
./lib/,hostname.pl,X,distrib,X,distrib,
./lib/,importenv.pl,X,distrib,X,distrib,
./lib/,integer.pm,X,distrib,X,distrib,
./lib/,less.pm,X,distrib,X,distrib,
./lib/,lib.pm,X,distrib,X,distrib,
./lib/,locale.pm,X,distrib,X,distrib,
./lib/,look.pl,X,distrib,X,distrib,
./lib/,newgetopt.pl,X,distrib,X,distrib,
./lib/,open.pm,,,X,distrib,X
./lib/,open2.pl,X,distrib,X,distrib,
./lib/,open3.pl,X,distrib,X,distrib,
./lib/,ops.pm,X,distrib,X,delete,
./lib/,overload.pm,X,distrib,X,distrib,
./lib/,perl5db.pl,X,distrib,X,distrib,
./lib/,pwd.pl,X,distrib,X,distrib,
./lib/,re.pm,X,distrib,X,delete,
./lib/,shellwords.pl,X,distrib,X,distrib,
./lib/,sigtrap.pm,X,distrib,X,distrib,
./lib/,stat.pl,X,distrib,X,distrib,
./lib/,strict.pm,X,distrib,X,distrib,
./lib/,subs.pm,X,distrib,X,distrib,
./lib/,syslog.pl,X,distrib,X,distrib,
./lib/,tainted.pl,X,distrib,X,distrib,
./lib/,termcap.pl,X,distrib,X,distrib,
./lib/,timelocal.pl,X,distrib,X,distrib,
./lib/,utf8.pm,,,X,distrib,X
./lib/,utf8_heavy.pl,,,X,distrib,X
./lib/,validate.pl,X,distrib,X,distrib,
./lib/,vars.pm,X,distrib,X,distrib,
./lib/,warnings.pm,,,X,distrib,X
./lib/B/,Asmdata.pm,X,,X,delete,
./lib/B/,Assembler.pm,X,,X,delete,
./lib/B/,Bblock.pm,X,,X,delete,
./lib/B/,Bytecode.pm,X,,X,delete,
./lib/B/,C.pm,X,,X,delete,
./lib/B/,CC.pm,X,,X,delete,
./lib/B/,Concise.pm,,,X,delete,X
./lib/B/,Debug.pm,X,,X,delete,
./lib/B/,Deparse.pm,X,,X,delete,
./lib/B/,Disassembler.pm,X,,X,delete,
./lib/B/,Lint.pm,X,,X,delete,
./lib/B/,Showlex.pm,X,,X,delete,
./lib/B/,Stackobj.pm,X,,X,delete,
./lib/B/,Stash.pm,,,X,delete,X
./lib/B/,Terse.pm,X,,X,delete,
./lib/B/,Xref.pm,X,,X,delete,
./lib/B/,assemble,X,,X,delete,
./lib/B/,cc_harness,X,,X,delete,
./lib/B/,disassemble,X,,X,delete,
./lib/B/,makeliblinks,X,,X,delete,
./lib/CGI/,Apache.pm,X,distrib,X,distrib,
./lib/CGI/,Carp.pm,X,distrib,X,distrib,
./lib/CGI/,Cookie.pm,X,distrib,X,distrib,
./lib/CGI/,Fast.pm,X,distrib,X,distrib,
./lib/CGI/,Pretty.pm,,,X,distrib,X
./lib/CGI/,Push.pm,X,distrib,X,distrib,
./lib/CGI/,Switch.pm,X,distrib,X,distrib,
./lib/CGI/,Util.pm,,,X,distrib,X
./lib/CPAN/,FirstTime.pm,X,distrib,X,distrib,
./lib/CPAN/,Nox.pm,X,distrib,X,distrib,
./lib/Carp/,Heavy.pm,,,X,distrib,X
./lib/Class/,Struct.pm,X,distrib,X,distrib,
./lib/Data/,.exists,X,,X,delete,
./lib/Data/,Dumper.pm,X,,X,delete,
./lib/Devel/,.exists,,,X,delete,X
./lib/Devel/,DProf.pm,,,X,delete,X
./lib/Devel/,Peek.pm,,,X,delete,X
./lib/Devel/,SelfStubber.pm,X,distrib,X,distrib,
./lib/Exporter/,Heavy.pm,,,X,distrib,X
./lib/ExtUtils/,Command.pm,X,distrib,X,distrib,
./lib/ExtUtils/,Embed.pm,X,distrib,X,distrib,
./lib/ExtUtils/,Install.pm,X,distrib,X,distrib,
./lib/ExtUtils/,Installed.pm,X,distrib,X,distrib,
./lib/ExtUtils/,Liblist.pm,X,distrib,X,distrib,
./lib/ExtUtils/,MM_Cygwin.pm,,,X,distrib,X
./lib/ExtUtils/,MM_OS2.pm,X,distrib,X,distrib,
./lib/ExtUtils/,MM_Unix.pm,X,distrib,X,distrib,
./lib/ExtUtils/,MM_VMS.pm,X,distrib,X,distrib,
./lib/ExtUtils/,MM_Win32.pm,X,distrib,X,distrib,
./lib/ExtUtils/,MakeMaker.pm,X,distrib,X,distrib,
./lib/ExtUtils/,Manifest.pm,X,distrib,X,distrib,
./lib/ExtUtils/,Miniperl.pm,X,,X,delete,
./lib/ExtUtils/,Mkbootstrap.pm,X,distrib,X,distrib,
./lib/ExtUtils/,Mksymlists.pm,X,distrib,X,distrib,
./lib/ExtUtils/,Packlist.pm,X,distrib,X,distrib,
./lib/ExtUtils/,inst,X,distrib,X,distrib,
./lib/ExtUtils/,testlib.pm,X,distrib,X,distrib,
./lib/ExtUtils/,typemap,X,distrib,X,distrib,
./lib/ExtUtils/,xsubpp,X,distrib,X,distrib,
./lib/File/,.exists,,,X,delete,X
./lib/File/,Basename.pm,X,distrib,X,distrib,
./lib/File/,CheckTree.pm,X,distrib,X,distrib,
./lib/File/,Compare.pm,X,distrib,X,distrib,
./lib/File/,Copy.pm,X,distrib,X,distrib,
./lib/File/,DosGlob.pm,X,distrib,X,distrib,
./lib/File/,Find.pm,X,distrib,X,distrib,
./lib/File/,Glob.pm,,,X,delete,X
./lib/File/,Path.pm,X,distrib,X,distrib,
./lib/File/,Spec.pm,X,distrib,X,distrib,
./lib/File/,Temp.pm,,,X,distrib,X
./lib/File/,stat.pm,X,distrib,X,distrib,
./lib/File/Spec/,Epoc.pm,,,X,distrib,X
./lib/File/Spec/,Functions.pm,,,X,distrib,X
./lib/File/Spec/,Mac.pm,X,distrib,X,distrib,
./lib/File/Spec/,OS2.pm,X,distrib,X,distrib,
./lib/File/Spec/,Unix.pm,X,distrib,X,distrib,
./lib/File/Spec/,VMS.pm,X,distrib,X,distrib,
./lib/File/Spec/,Win32.pm,X,distrib,X,distrib,
./lib/Getopt/,Long.pm,X,distrib,X,distrib,
./lib/Getopt/,Std.pm,X,distrib,X,distrib,
./lib/I18N/,Collate.pm,X,distrib,X,distrib,
./lib/IO/,Dir.pm,,,X,delete,X
./lib/IO/,File.pm,X,,X,delete,
./lib/IO/,Handle.pm,X,,X,delete,
./lib/IO/,Pipe.pm,X,,X,delete,
./lib/IO/,Poll.pm,,,X,delete,X
./lib/IO/,Seekable.pm,X,,X,delete,
./lib/IO/,Select.pm,X,,X,delete,
./lib/IO/,Socket.pm,X,,X,delete,
./lib/IO/Socket/,INET.pm,,,X,delete,X
./lib/IO/Socket/,UNIX.pm,,,X,delete,X
./lib/IPC/,.exists,X,,X,delete,
./lib/IPC/,Msg.pm,X,,X,delete,
./lib/IPC/,Open2.pm,X,distrib,X,distrib,
./lib/IPC/,Open3.pm,X,distrib,X,distrib,
./lib/IPC/,Semaphore.pm,X,,X,delete,
./lib/IPC/,SysV.pm,X,,X,delete,
./lib/Math/,BigFloat.pm,X,distrib,X,distrib,
./lib/Math/,BigInt.pm,X,distrib,X,distrib,
./lib/Math/,Complex.pm,X,distrib,X,distrib,
./lib/Math/,Trig.pm,X,distrib,X,distrib,
./lib/Net/,Ping.pm,X,distrib,X,distrib,
./lib/Net/,hostent.pm,X,distrib,X,distrib,
./lib/Net/,netent.pm,X,distrib,X,distrib,
./lib/Net/,protoent.pm,X,distrib,X,distrib,
./lib/Net/,servent.pm,X,distrib,X,distrib,
./lib/Pod/,Checker.pm,,,X,distrib,X
./lib/Pod/,Find.pm,,,X,distrib,X
./lib/Pod/,Functions.pm,X,distrib,X,distrib,
./lib/Pod/,Html.pm,X,distrib,X,distrib,
./lib/Pod/,InputObjects.pm,,,X,distrib,X
./lib/Pod/,LaTeX.pm,,,X,distrib,X
./lib/Pod/,Man.pm,,,X,distrib,X
./lib/Pod/,ParseUtils.pm,,,X,distrib,X
./lib/Pod/,Parser.pm,,,X,distrib,X
./lib/Pod/,Plainer.pm,,,X,distrib,X
./lib/Pod/,Select.pm,,,X,distrib,X
./lib/Pod/,Text.pm,X,distrib,X,distrib,
./lib/Pod/,Usage.pm,,,X,distrib,X
./lib/Pod/Text/,Color.pm,,,X,distrib,X
./lib/Pod/Text/,Overstrike.pm,,,X,distrib,X
./lib/Pod/Text/,Termcap.pm,,,X,distrib,X
./lib/Search/,Dict.pm,X,distrib,X,distrib,
./lib/Sys/,.exists,,,X,delete,X
./lib/Sys/,Hostname.pm,X,distrib,X,delete,
./lib/Sys/,Syslog.pm,X,distrib,X,delete,
./lib/Term/,ANSIColor.pm,,,X,distrib,X
./lib/Term/,Cap.pm,X,distrib,X,distrib,
./lib/Term/,Complete.pm,X,distrib,X,distrib,
./lib/Term/,ReadLine.pm,X,distrib,X,distrib,
./lib/Test/,Harness.pm,X,distrib,X,distrib,
./lib/Text/,Abbrev.pm,X,distrib,X,distrib,
./lib/Text/,ParseWords.pm,X,distrib,X,distrib,
./lib/Text/,Soundex.pm,X,distrib,X,distrib,
./lib/Text/,Tabs.pm,X,distrib,X,distrib,
./lib/Text/,Wrap.pm,X,distrib,X,distrib,
./lib/Tie/,Array.pm,X,distrib,X,distrib,
./lib/Tie/,Handle.pm,X,distrib,X,distrib,
./lib/Tie/,Hash.pm,X,distrib,X,distrib,
./lib/Tie/,RefHash.pm,X,distrib,X,distrib,
./lib/Tie/,Scalar.pm,X,distrib,X,distrib,
./lib/Tie/,SubstrHash.pm,X,distrib,X,distrib,
./lib/Time/,Local.pm,X,distrib,X,distrib,
./lib/Time/,gmtime.pm,X,distrib,X,distrib,
./lib/Time/,localtime.pm,X,distrib,X,distrib,
./lib/Time/,tm.pm,X,distrib,X,distrib,
./lib/User/,grent.pm,X,distrib,X,distrib,
./lib/User/,pwent.pm,X,distrib,X,distrib,
./lib/auto/B/,.exists,X,,X,delete,
./lib/auto/B/,B.bs,X,,X,delete,
./lib/auto/ByteLoader/,.exists,,,X,delete,X
./lib/auto/ByteLoader/,ByteLoader.bs,,,X,delete,X
./lib/auto/Data/Dumper/,.exists,X,,X,delete,
./lib/auto/Data/Dumper/,Dumper.bs,X,,X,delete,
./lib/auto/Devel/DProf/,.exists,,,X,delete,X
./lib/auto/Devel/DProf/,DProf.bs,,,X,delete,X
./lib/auto/Devel/Peek/,.exists,,,X,delete,X
./lib/auto/Devel/Peek/,Peek.bs,,,X,delete,X
./lib/auto/DynaLoader/,.exists,X,,X,delete,
./lib/auto/DynaLoader/,autosplit.ix,X,,X,delete,
./lib/auto/DynaLoader/,dl_expandspec.al,X,,X,delete,
./lib/auto/DynaLoader/,dl_find_symbol_anywhere.al,X,,X,delete,
./lib/auto/DynaLoader/,dl_findfile.al,X,,X,delete,
./lib/auto/DynaLoader/,extralibs.ld,X,,X,delete,
./lib/auto/Errno/,.exists,X,,X,delete,
./lib/auto/Fcntl/,.exists,X,,X,delete,
./lib/auto/Fcntl/,Fcntl.bs,X,,X,delete,
./lib/auto/File/Glob/,.exists,,,X,delete,X
./lib/auto/File/Glob/,Glob.bs,,,X,delete,X
./lib/auto/File/Glob/,autosplit.ix,,,X,delete,X
./lib/auto/Getopt/Long/,Configure.al,X,,X,delete,
./lib/auto/Getopt/Long/,Croak.al,X,,X,delete,
./lib/auto/Getopt/Long/,FindOption.al,X,,X,delete,
./lib/auto/Getopt/Long/,GetOptions.al,X,,X,delete
./lib/auto/Getopt/Long/,autosplit.ix,X,,X,delete
./lib/auto/Getopt/Long/,config.al,X,,X,delete
./lib/auto/IO/,.exists,X,,X,delete
./lib/auto/IO/,IO.bs,X,,X,delete
./lib/auto/IPC/SysV/,.exists,X,,X,delete
./lib/auto/IPC/SysV/,SysV.bs,X,,X,delete
./lib/auto/NDBM_File/,.exists,X,,X,delete
./lib/auto/NDBM_File/,NDBM_File.bs,X,,X,delete
./lib/auto/ODBM_File/,.exists,X,,X,delete
./lib/auto/ODBM_File/,ODBM_File.bs,X,,X,delete
